"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1995,1996,1997,1998,1999,1999Q1,1999Q2,1999Q3,1999Q4,2000,2000Q1,2000Q2,2000Q3,2000Q4,2001,2001Q1,2001Q2,2001Q3,2001Q4,2002,2002Q1,2002Q2,2002Q3,2002Q4,2003,2003Q1,2003Q2,2003Q3,2003Q4,2004,2004Q1,2004Q2,2004Q3,2004Q4,2005,2005Q1,2005Q2,2005Q3,2005Q4,2006,2006Q1,2006Q2,2006Q3,2006Q4,2007,2007Q1,2007Q2,2007Q3,2007Q4,2008,2008Q1,2008Q2,2008Q3,2008Q4,2009,2009Q1,2009Q2,2009Q3,2009Q4,2010,2010Q1,2010Q2,2010Q3,2010Q4,2011,2011Q1,2011Q2,2011Q3,2011Q4,2012,2012Q1,2012Q2,2012Q3,2012Q4,2013,2013Q1,2013Q2,2013Q3,2013Q4,2014,2014Q1,2014Q2,2014Q3,2014Q4,2015,2015Q1,2015Q2,2015Q3,2015Q4,2016,2016Q1,2016Q2,2016Q3,2016Q4,2017,2017Q1,2017Q2,2017Q3,2017Q4,2018,2018Q1,2018Q2,2018Q3,2018Q4,2019,2019Q1,2019Q2,2019Q3,2019Q4,2020,2020Q1,2020Q2,2020Q3,2020Q4,2021,2021Q1,2021Q2,2021Q3,2021Q4,2022,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,
"Advanced Economies","110","Allocated Reserves, Claims in ECUs, US Dollars","RAXGFXARECU_USD","Value","88115590000","86654700000","76931150000","16541380000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in French francs, US Dollars","RAXGFXARFRF_USD","Value","17346368000","15039285000","10717107000","12962472000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in Netherlands guilder, US Dollars","RAXGFXARNLG_USD","Value","2406732000","2479180000","3254451000","2988848000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in Deutsche mark, US Dollars","RAXGFXARDEM_USD","Value","32572769033","37454898000","44336019000","46406929031.4929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in ECUs, US Dollars","RAXGFXARECU_USD","Value","172420000","182000000","391000000","96000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in French francs, US Dollars","RAXGFXARFRF_USD","Value","6998291776","7598689000","7596973000","7851383466.143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in Netherlands guilder, US Dollars","RAXGFXARNLG_USD","Value","899306785","455638000","1206480000","500095866.752563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in Deutsche mark, US Dollars","RAXGFXARDEM_USD","Value","163071770033","179909387000","184338294000","176950800031.493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in ECUs, US Dollars","RAXGFXARECU_USD","Value","88288010000","86836700000","77322150000","16637380000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in French francs, US Dollars","RAXGFXARFRF_USD","Value","24344659776","22637974000","18314080000","20813855466.143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Allocated Reserves, Claims in Netherlands guilder, US Dollars","RAXGFXARNLG_USD","Value","3306038785","2934818000","4460931000","3488943866.75256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","Value","16.9853311422774","15.6040140702608","15.3178626798267","14.077710366589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","Value","11.468842393262","9.49188170584239","8.41715458910331","1.78380459319832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","Value","2.25774758686317","1.64735570211945","1.17257504101994","1.39785901132823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","Value","0.313252512873379","0.271561534313665","0.356074453191742","0.322314147354792",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","Value","12.2056260340813","11.9561752972291","12.339691882323","13.0547990401465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","Value","0.0646090001947393","0.0580971787480422","0.108823923185081","0.0270058961885535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","Value","2.62239087529536","2.42561754441638","2.11440513092362","2.20868382107483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","Value","0.336987079498871","0.145446606210991","0.33578999192925","0.140682677727546",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Deutsche mark, Percent","RAXGFXARDEMRT_PT","Value","15.7531242427723","14.6720706110709","14.477475800118","13.7942475413556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of ECUs, Percent","RAXGFXARECURT_PT","Value","8.52883359514445","7.08175496163735","6.0726913065502","1.2969714639253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of French francs, Percent","RAXGFXARFRFRT_PT","Value","2.35175254442716","1.84618467417483","1.43834275693918","1.62254974003438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Netherlands guilders, Percent","RAXGFXARNLGRT_PT","Value","0.319371278799449","0.239341913419126","0.350350538659625","0.271981564069299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.07839204672352",,,,,"1.23316971124923",,,,,"1.89335096861559",,,,,"1.93704535870692",,,,,"2.28867923808212",,,,,"2.79892950837664",,,,,"2.60620497753522",,,,,,
"World","001","Shares of Allocated Reserves, Shares of Chinese renminbi, Percent","RAXGFXARCNYRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.07839204672352",,"1.08038385719244","1.08036933376513","1.12175257174226","1.23316971124923",,"1.40077080973018","1.8339965414361","1.79947170052555","1.89335096861559",,"1.94878425106333","1.93156570085659","1.95766818726415","1.93704535870692",,"2.01298119455577","2.07568123558098","2.15937224001184","2.28867923808212",,"2.50044552671021","2.63528395900022","2.68385577340032","2.79892950837664",,"2.83333588683021","2.77091755593655","2.62837749447693","2.60620497753522","2.58348504762336",
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90777373578.2526",,,,,"123473472175.44",,,,,"203085037766.71",,,,,"214460851057.218",,,,,"271601479458.675",,,,,"337259813906.703",,,,,"287690251643.68",,,,,,
"World","001","Allocated Reserves, Claims in Chinese renminbi, US Dollars","RAXGFXARCNY_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90777373578.2526",,"95419834268.2144","99996455182.1564","108155409516.176","123473472175.44",,"145667738181.268","192749582033.6","192636060124.404","203085037766.71",,"212264360582.637","212796797911.522","213826608716.038","214460851057.218",,"220331708130.217","233677492431.496","247444857254.286","271601479458.675",,"293318407465.636","314813827620.572","321265587653.101","337259813906.703",,"330033555835.594","308220010036.439","281059562448.097","287690251643.68","288072297252.674",
